service_id,service_type_id,client_name,hours,service_date,service_time,hourly_rate,total_revenue,branch_id,department,service_description,Country,Region,Day_nbr,Day_name,weekend,Day,Month,Year,Hour,Periods per day,Season,Revenue_Level,Weeks
20397,2,Foley and Sons,5,16/06/2023,10:11:25,1200,6000,AP,Legal,Legal Consultation,China,APAC,16,Tuesday,No,Tuesday - 16,June,2023,10,Morning,Summer,High,Week 3
20398,5,Wiggins Inc,5,21/01/2023,14:02:22,900,4500,AP,Management,Market Analysis,China,APAC,21,Sunday,Weekend,Sunday - 21,January,2023,14,Afternoon,Winter,High,Week 3
20400,2,"Oliver, Sullivan and",2,27/03/2023,17:51:54,600,1200,AP,Tax,Legal Consultation,China,APAC,27,Saturday,Weekend,Saturday - 27,March,2023,17,Afternoon,Spring,Low,Week 4
20405,6,Green-Ward,4,22/05/2023,8:29:27,900,3600,AP,Management,Market Analysis,China,APAC,22,Monday,No,Monday - 22,May,2023,8,Morning,Spring,High,Week 4
20409,8,"Reeves, Mcgee and Wa",5,12/1/2023,21:10:23,900,4500,AP,Management,Market Analysis,China,APAC,12,Friday,No,Friday - 12,January,2023,21,Night,Winter,High,Week 2
20410,9,"Romero, Wright and K",1,18/08/2023,14:34:07,300,300,AP,Advisory,Market Analysis,China,APAC,18,Thursday,No,Thursday - 18,August,2023,14,Afternoon,Summer,Low,Week 3
20413,9,"Moore, Gibson and Re",8,26/04/2023,2:03:31,600,4800,AP,Management,Strategy Consulting,China,APAC,26,Friday,No,Friday - 26,April,2023,2,Midnight and After,Spring,High,Week 4
20419,2,Glenn-Lambert,6,28/08/2023,6:29:15,1500,9000,AP,Audit,Legal Consultation,China,APAC,28,Sunday,Weekend,Sunday - 28,August,2023,6,Morning,Summer,High,Week 4
20422,7,"Potter, Meyers and A",2,9/12/2023,19:01:11,600,1200,AP,Tax,Quarterly Review,China,APAC,09,Tuesday,No,Tuesday - 09,December,2023,19,Evening,Winter,Low,Week 2
20425,2,Aguirre LLC,1,14/05/2023,8:32:38,1200,1200,AP,Advisory,Annual Tax Filing,China,APAC,14,Sunday,Weekend,Sunday - 14,May,2023,8,Morning,Spring,Low,Week 2
20426,5,"Perez, Tran and John",8,27/03/2023,4:57:48,600,4800,AP,Audit,Market Analysis,China,APAC,27,Saturday,Weekend,Saturday - 27,March,2023,4,Midnight and After,Spring,High,Week 4
20446,4,Cox-Rowe,2,26/08/2023,15:16:06,1500,3000,AP,Management,Market Analysis,China,APAC,26,Friday,No,Friday - 26,August,2023,15,Afternoon,Summer,Medium,Week 4
20453,8,Graves-Carey,1,15/02/2023,12:43:03,1500,1500,AP,Advisory,Legal Consultation,China,APAC,15,Monday,No,Monday - 15,February,2023,12,Midday/Noon,Winter,Low,Week 3
20455,5,Stevens-Wells,4,28/05/2023,13:47:20,1200,4800,AP,Advisory,Market Analysis,China,APAC,28,Sunday,Weekend,Sunday - 28,May,2023,13,Midday/Noon,Spring,High,Week 4
20459,5,Moon-Whitaker,7,12/9/2023,23:13:57,600,4200,AP,Tax,Annual Tax Filing,China,APAC,12,Friday,No,Friday - 12,September,2023,23,Night,Autumn,High,Week 2
20467,2,Tucker-Morales,6,21/12/2023,18:27:48,1200,7200,AP,Audit,Market Analysis,China,APAC,21,Sunday,Weekend,Sunday - 21,December,2023,18,Evening,Winter,High,Week 3
20470,4,Delacruz PLC,3,7/6/2023,21:39:09,1500,4500,AP,Advisory,Quarterly Review,China,APAC,07,Sunday,Weekend,Sunday - 07,June,2023,21,Night,Summer,High,Week 1
20473,1,Garner PLC,7,28/02/2023,21:35:18,1200,8400,AP,Tax,Strategy Consulting,China,APAC,28,Sunday,Weekend,Sunday - 28,February,2023,21,Night,Winter,High,Week 4
20476,8,Rodriguez Ltd,1,7/12/2023,8:20:47,300,300,AP,Legal,Legal Consultation,China,APAC,07,Sunday,Weekend,Sunday - 07,December,2023,8,Morning,Winter,Low,Week 1
20484,5,"Mills, Jones and Nel",5,18/07/2023,21:13:21,300,1500,AP,Audit,Quarterly Review,China,APAC,18,Thursday,No,Thursday - 18,July,2023,21,Night,Summer,Low,Week 3
20485,2,Wright-Olson,1,12/9/2023,18:50:45,1500,1500,AP,Management,Quarterly Review,China,APAC,12,Friday,No,Friday - 12,September,2023,18,Evening,Autumn,Low,Week 2
20489,7,Miller-Hubbard,3,11/7/2023,10:19:34,600,1800,AP,Tax,Annual Tax Filing,China,APAC,11,Thursday,No,Thursday - 11,July,2023,10,Morning,Summer,Medium,Week 2
20497,9,Mueller-Gonzalez,1,9/1/2023,5:04:59,1500,1500,AP,Management,Quarterly Review,China,APAC,09,Tuesday,No,Tuesday - 09,January,2023,5,Midnight and After,Winter,Low,Week 2
20501,3,Pena-Washington,2,21/09/2023,20:49:34,900,1800,AP,Tax,Market Analysis,China,APAC,21,Sunday,Weekend,Sunday - 21,September,2023,20,Evening,Autumn,Medium,Week 3
20505,7,Espinoza Ltd,1,17/10/2023,18:42:18,900,900,AP,Management,Market Analysis,China,APAC,17,Wednesday,No,Wednesday - 17,October,2023,18,Evening,Autumn,Low,Week 3
20508,8,"Harris, Kelley and G",8,3/1/2023,14:44:51,900,7200,AP,Audit,Quarterly Review,China,APAC,03,Wednesday,No,Wednesday - 03,January,2023,14,Afternoon,Winter,High,Week 1
20521,2,George-Rosales,5,28/06/2023,17:42:12,900,4500,AP,Management,Legal Consultation,China,APAC,28,Sunday,Weekend,Sunday - 28,June,2023,17,Afternoon,Summer,High,Week 4
20530,8,"Baker, Johnson and M",6,10/8/2023,9:15:55,300,1800,AP,Legal,Strategy Consulting,China,APAC,10,Wednesday,No,Wednesday - 10,August,2023,9,Morning,Summer,Medium,Week 2
20531,5,Harris PLC,7,3/12/2023,0:25:33,300,2100,AP,Management,Market Analysis,China,APAC,03,Wednesday,No,Wednesday - 03,December,2023,0,Midnight and After,Winter,Medium,Week 1
20534,6,Carson Ltd,5,31/05/2023,13:34:40,600,3000,AP,Advisory,Strategy Consulting,China,APAC,31,Wednesday,No,Wednesday - 31,May,2023,13,Midday/Noon,Spring,Medium,Week 4
20538,4,"Sanders, Richardson ",3,10/5/2023,20:21:15,900,2700,AP,Audit,Annual Tax Filing,China,APAC,10,Wednesday,No,Wednesday - 10,May,2023,20,Evening,Spring,Medium,Week 2
20539,3,Simmons-Gaines,4,25/03/2023,9:07:38,1500,6000,AP,Advisory,Strategy Consulting,China,APAC,25,Thursday,No,Thursday - 25,March,2023,9,Morning,Spring,High,Week 4
20542,7,Johnson Inc,6,17/12/2023,10:40:23,1200,7200,AP,Legal,Strategy Consulting,China,APAC,17,Wednesday,No,Wednesday - 17,December,2023,10,Morning,Winter,High,Week 3
20544,2,"Barr, Glover and Fre",2,27/02/2023,8:46:57,1200,2400,AP,Management,Quarterly Review,China,APAC,27,Saturday,Weekend,Saturday - 27,February,2023,8,Morning,Winter,Medium,Week 4
20549,1,"Owens, Stephenson an",1,7/2/2023,17:48:17,600,600,AP,Audit,Market Analysis,China,APAC,07,Sunday,Weekend,Sunday - 07,February,2023,17,Afternoon,Winter,Low,Week 1
20553,1,Gonzalez LLC,1,17/04/2023,12:43:55,900,900,AP,Audit,Quarterly Review,China,APAC,17,Wednesday,No,Wednesday - 17,April,2023,12,Midday/Noon,Spring,Low,Week 3
20555,5,Johnson PLC,1,22/12/2023,17:41:04,1200,1200,AP,Legal,Quarterly Review,China,APAC,22,Monday,No,Monday - 22,December,2023,17,Afternoon,Winter,Low,Week 4
20556,3,Lang-Clements,7,22/02/2023,3:59:16,1500,10500,AP,Advisory,Annual Tax Filing,China,APAC,22,Monday,No,Monday - 22,February,2023,3,Midnight and After,Winter,High,Week 4
20560,6,Tucker-Young,6,25/01/2023,7:36:52,300,1800,AP,Management,Quarterly Review,China,APAC,25,Thursday,No,Thursday - 25,January,2023,7,Morning,Winter,Medium,Week 4
20563,1,Craig-Carroll,6,10/1/2023,18:48:20,300,1800,AP,Advisory,Strategy Consulting,China,APAC,10,Wednesday,No,Wednesday - 10,January,2023,18,Evening,Winter,Medium,Week 2
20569,3,Espinoza and Sons,6,31/03/2023,22:24:56,600,3600,AP,Tax,Quarterly Review,China,APAC,31,Wednesday,No,Wednesday - 31,March,2023,22,Night,Spring,High,Week 4
20578,4,"Higgins, Robles and ",1,13/07/2023,10:29:40,900,900,AP,Management,Annual Tax Filing,China,APAC,13,Saturday,Weekend,Saturday - 13,July,2023,10,Morning,Summer,Low,Week 2
20580,6,Austin-Jackson,7,3/8/2023,0:56:11,600,4200,AP,Audit,Legal Consultation,China,APAC,03,Wednesday,No,Wednesday - 03,August,2023,0,Midnight and After,Summer,High,Week 1
20581,4,Dodson-Barrett,1,30/03/2023,7:32:22,600,600,AP,Tax,Legal Consultation,China,APAC,30,Tuesday,No,Tuesday - 30,March,2023,7,Morning,Spring,Low,Week 4
20582,2,Smith and Sons,3,10/7/2023,18:53:40,300,900,AP,Audit,Quarterly Review,China,APAC,10,Wednesday,No,Wednesday - 10,July,2023,18,Evening,Summer,Low,Week 2
20588,7,Parsons Ltd,6,31/07/2023,1:27:29,1200,7200,AP,Advisory,Market Analysis,China,APAC,31,Wednesday,No,Wednesday - 31,July,2023,1,Midnight and After,Summer,High,Week 4
20589,9,"Wood, Perry and Burg",7,3/1/2023,17:57:47,1200,8400,AP,Advisory,Quarterly Review,China,APAC,03,Wednesday,No,Wednesday - 03,January,2023,17,Afternoon,Winter,High,Week 1
20592,1,Mcgee Group,8,12/10/2023,13:58:48,1500,12000,AP,Management,Strategy Consulting,China,APAC,12,Friday,No,Friday - 12,October,2023,13,Midday/Noon,Autumn,High,Week 2
20593,1,Copeland-Compton,6,18/07/2023,8:53:40,1200,7200,AP,Advisory,Legal Consultation,China,APAC,18,Thursday,No,Thursday - 18,July,2023,8,Morning,Summer,High,Week 3
20594,2,"Hooper, Brown and Sm",3,15/09/2023,15:59:36,1500,4500,AP,Advisory,Quarterly Review,China,APAC,15,Monday,No,Monday - 15,September,2023,15,Afternoon,Autumn,High,Week 3
20601,5,Johnson Inc,5,12/12/2023,0:53:01,900,4500,AP,Advisory,Legal Consultation,China,APAC,12,Friday,No,Friday - 12,December,2023,0,Midnight and After,Winter,High,Week 2
20603,8,Graham PLC,7,4/10/2023,1:02:42,900,6300,AP,Management,Strategy Consulting,China,APAC,04,Thursday,No,Thursday - 04,October,2023,1,Midnight and After,Autumn,High,Week 1
20604,2,Peterson Inc,6,10/7/2023,11:49:26,900,5400,AP,Legal,Market Analysis,China,APAC,10,Wednesday,No,Wednesday - 10,July,2023,11,Morning,Summer,High,Week 2
20606,1,"Lopez, Cohen and Jon",3,27/02/2023,23:15:54,600,1800,AP,Tax,Market Analysis,China,APAC,27,Saturday,Weekend,Saturday - 27,February,2023,23,Night,Winter,Medium,Week 4
20608,5,Jones PLC,6,3/8/2023,19:50:29,300,1800,AP,Management,Annual Tax Filing,China,APAC,03,Wednesday,No,Wednesday - 03,August,2023,19,Evening,Summer,Medium,Week 1
20611,7,Farley PLC,3,18/02/2023,18:47:58,600,1800,AP,Audit,Quarterly Review,China,APAC,18,Thursday,No,Thursday - 18,February,2023,18,Evening,Winter,Medium,Week 3
20618,7,Fox-Kennedy,6,7/2/2023,11:30:01,300,1800,AP,Legal,Strategy Consulting,China,APAC,07,Sunday,Weekend,Sunday - 07,February,2023,11,Morning,Winter,Medium,Week 1
20619,2,"Richards, Fitzgerald",3,31/10/2023,12:36:40,900,2700,AP,Tax,Legal Consultation,China,APAC,31,Wednesday,No,Wednesday - 31,October,2023,12,Midday/Noon,Autumn,Medium,Week 4
20623,8,Davis Ltd,5,15/12/2023,11:13:53,1500,7500,AP,Audit,Annual Tax Filing,China,APAC,15,Monday,No,Monday - 15,December,2023,11,Morning,Winter,High,Week 3
20626,3,"Harris, Davis and Wa",1,1/1/2023,20:50:32,300,300,AP,Legal,Market Analysis,China,APAC,01,Monday,No,Monday - 01,January,2023,20,Evening,Winter,Low,Week 1
20628,4,"Solomon, Conner and ",5,29/01/2023,11:30:58,600,3000,AP,Legal,Strategy Consulting,China,APAC,29,Monday,No,Monday - 29,January,2023,11,Morning,Winter,Medium,Week 4
20630,4,Garcia-Scott,5,4/10/2023,22:32:41,900,4500,AP,Management,Annual Tax Filing,China,APAC,04,Thursday,No,Thursday - 04,October,2023,22,Night,Autumn,High,Week 1
20634,9,Reese-Nash,4,18/06/2023,4:17:00,300,1200,AP,Management,Quarterly Review,China,APAC,18,Thursday,No,Thursday - 18,June,2023,4,Midnight and After,Summer,Low,Week 3
20639,1,Hunter Inc,6,12/3/2023,4:48:54,900,5400,AP,Advisory,Legal Consultation,China,APAC,12,Friday,No,Friday - 12,March,2023,4,Midnight and After,Spring,High,Week 2
20642,8,"Roberson, Rodriguez ",6,16/06/2023,1:28:55,600,3600,AP,Management,Quarterly Review,China,APAC,16,Tuesday,No,Tuesday - 16,June,2023,1,Midnight and After,Summer,High,Week 3
20644,7,"Solomon, Rocha and D",8,3/8/2023,3:29:06,300,2400,AP,Audit,Quarterly Review,China,APAC,03,Wednesday,No,Wednesday - 03,August,2023,3,Midnight and After,Summer,Medium,Week 1
20653,6,"Huff, Young and Melt",6,5/11/2023,21:03:57,600,3600,AP,Audit,Legal Consultation,China,APAC,05,Friday,No,Friday - 05,November,2023,21,Night,Autumn,High,Week 1
20656,3,Thomas Inc,8,4/11/2023,6:12:23,600,4800,AP,Advisory,Strategy Consulting,China,APAC,04,Thursday,No,Thursday - 04,November,2023,6,Morning,Autumn,High,Week 1
20661,1,Bennett-Smith,7,19/07/2023,2:47:28,1500,10500,AP,Tax,Legal Consultation,China,APAC,19,Friday,No,Friday - 19,July,2023,2,Midnight and After,Summer,High,Week 3
20665,8,Young-Payne,1,13/03/2023,11:10:23,1500,1500,AP,Audit,Annual Tax Filing,China,APAC,13,Saturday,Weekend,Saturday - 13,March,2023,11,Morning,Spring,Low,Week 2
20669,9,Welch PLC,8,19/03/2023,12:24:11,1500,12000,AP,Audit,Quarterly Review,China,APAC,19,Friday,No,Friday - 19,March,2023,12,Midday/Noon,Spring,High,Week 3
20674,8,"Taylor, Alvarez and ",2,23/01/2023,18:12:12,1200,2400,AP,Audit,Annual Tax Filing,China,APAC,23,Tuesday,No,Tuesday - 23,January,2023,18,Evening,Winter,Medium,Week 4
20681,2,"Mitchell, Jones and ",1,2/7/2023,8:49:54,1200,1200,AP,Tax,Annual Tax Filing,China,APAC,02,Tuesday,No,Tuesday - 02,July,2023,8,Morning,Summer,Low,Week 1
20684,2,Mora Ltd,2,10/9/2023,9:53:13,1200,2400,AP,Audit,Annual Tax Filing,China,APAC,10,Wednesday,No,Wednesday - 10,September,2023,9,Morning,Autumn,Medium,Week 2
20685,6,Mason-Knight,5,20/09/2023,12:01:49,1200,6000,AP,Audit,Quarterly Review,China,APAC,20,Saturday,Weekend,Saturday - 20,September,2023,12,Midday/Noon,Autumn,High,Week 3
20686,5,Lang-Clements,3,17/04/2023,4:51:59,1200,3600,AP,Tax,Market Analysis,China,APAC,17,Wednesday,No,Wednesday - 17,April,2023,4,Midnight and After,Spring,High,Week 3
20692,6,Odonnell-Dean,5,4/10/2023,9:54:46,600,3000,AP,Advisory,Legal Consultation,China,APAC,04,Thursday,No,Thursday - 04,October,2023,9,Morning,Autumn,Medium,Week 1
20693,7,Floyd Ltd,3,11/9/2023,20:39:58,600,1800,AP,Audit,Legal Consultation,China,APAC,11,Thursday,No,Thursday - 11,September,2023,20,Evening,Autumn,Medium,Week 2
20694,4,Sullivan and Sons,4,2/11/2023,14:54:05,600,2400,AP,Audit,Strategy Consulting,China,APAC,02,Tuesday,No,Tuesday - 02,November,2023,14,Afternoon,Autumn,Medium,Week 1
20695,7,"Phillips, Reed and W",1,22/04/2023,18:53:59,300,300,AP,Management,Annual Tax Filing,China,APAC,22,Monday,No,Monday - 22,April,2023,18,Evening,Spring,Low,Week 4
20697,5,Chapman Group,7,19/10/2023,15:32:56,300,2100,AP,Audit,Legal Consultation,China,APAC,19,Friday,No,Friday - 19,October,2023,15,Afternoon,Autumn,Medium,Week 3
20702,8,Allen-Lopez,5,16/03/2023,22:23:00,900,4500,AP,Legal,Strategy Consulting,China,APAC,16,Tuesday,No,Tuesday - 16,March,2023,22,Night,Spring,High,Week 3
20703,5,Shea Ltd,7,1/7/2023,2:02:33,600,4200,AP,Legal,Legal Consultation,China,APAC,01,Monday,No,Monday - 01,July,2023,2,Midnight and After,Summer,High,Week 1
20705,5,"Charles, Mcdonald an",8,12/10/2023,19:20:41,1500,12000,AP,Advisory,Annual Tax Filing,China,APAC,12,Friday,No,Friday - 12,October,2023,19,Evening,Autumn,High,Week 2
20708,4,Ramirez Group,2,29/03/2023,2:11:48,1200,2400,AP,Audit,Annual Tax Filing,China,APAC,29,Monday,No,Monday - 29,March,2023,2,Midnight and After,Spring,Medium,Week 4
20710,6,"Garza, Smith and Kel",7,26/03/2023,17:03:15,900,6300,AP,Management,Market Analysis,China,APAC,26,Friday,No,Friday - 26,March,2023,17,Afternoon,Spring,High,Week 4
20712,9,Wells-Moss,6,13/05/2023,8:05:31,1200,7200,AP,Audit,Annual Tax Filing,China,APAC,13,Saturday,Weekend,Saturday - 13,May,2023,8,Morning,Spring,High,Week 2
20716,8,Simmons-Martin,1,7/2/2023,15:35:35,1500,1500,AP,Audit,Strategy Consulting,China,APAC,07,Sunday,Weekend,Sunday - 07,February,2023,15,Afternoon,Winter,Low,Week 1
20720,5,Kent Group,1,2/8/2023,13:58:11,300,300,AP,Legal,Quarterly Review,China,APAC,02,Tuesday,No,Tuesday - 02,August,2023,13,Midday/Noon,Summer,Low,Week 1
20721,5,"Woods, Cox and Evans",4,7/8/2023,23:05:32,1200,4800,AP,Audit,Strategy Consulting,China,APAC,07,Sunday,Weekend,Sunday - 07,August,2023,23,Night,Summer,High,Week 1
20743,9,Farley PLC,3,27/08/2023,16:23:11,1200,3600,AP,Tax,Market Analysis,China,APAC,27,Saturday,Weekend,Saturday - 27,August,2023,16,Afternoon,Summer,High,Week 4
20746,8,Richards Inc,3,23/07/2023,0:10:25,300,900,AP,Management,Quarterly Review,China,APAC,23,Tuesday,No,Tuesday - 23,July,2023,0,Midnight and After,Summer,Low,Week 4
20747,8,Montgomery-Howell,2,25/01/2023,22:22:09,1200,2400,AP,Audit,Quarterly Review,China,APAC,25,Thursday,No,Thursday - 25,January,2023,22,Night,Winter,Medium,Week 4
20751,2,Ross LLC,5,19/11/2023,12:52:27,1500,7500,AP,Legal,Quarterly Review,China,APAC,19,Friday,No,Friday - 19,November,2023,12,Midday/Noon,Autumn,High,Week 3
20755,4,Ruiz Group,6,21/06/2023,21:33:28,1200,7200,AP,Audit,Quarterly Review,China,APAC,21,Sunday,Weekend,Sunday - 21,June,2023,21,Night,Summer,High,Week 3
20756,9,Johnson Ltd,5,10/10/2023,1:09:25,1200,6000,AP,Tax,Legal Consultation,China,APAC,10,Wednesday,No,Wednesday - 10,October,2023,1,Midnight and After,Autumn,High,Week 2
20759,4,"Anthony, Ross and Mo",1,4/12/2023,20:01:06,900,900,AP,Legal,Annual Tax Filing,China,APAC,04,Thursday,No,Thursday - 04,December,2023,20,Evening,Winter,Low,Week 1
20760,1,Davis PLC,1,2/2/2023,16:12:19,300,300,AP,Audit,Legal Consultation,China,APAC,02,Tuesday,No,Tuesday - 02,February,2023,16,Afternoon,Winter,Low,Week 1
20761,8,"Haney, Ward and Rams",6,12/1/2023,15:48:18,1500,9000,AP,Management,Strategy Consulting,China,APAC,12,Friday,No,Friday - 12,January,2023,15,Afternoon,Winter,High,Week 2
20763,3,Oconnell Inc,6,8/6/2023,17:30:05,900,5400,AP,Legal,Quarterly Review,China,APAC,08,Monday,No,Monday - 08,June,2023,17,Afternoon,Summer,High,Week 2
20764,7,"Lin, Brown and Rosar",8,21/05/2023,18:46:43,900,7200,AP,Management,Quarterly Review,China,APAC,21,Sunday,Weekend,Sunday - 21,May,2023,18,Evening,Spring,High,Week 3
20775,6,Brown Ltd,3,3/4/2023,17:58:13,1500,4500,AP,Management,Annual Tax Filing,China,APAC,03,Wednesday,No,Wednesday - 03,April,2023,17,Afternoon,Spring,High,Week 1
20777,8,"Sutton, Camacho and ",5,8/6/2023,2:38:45,1500,7500,AP,Advisory,Strategy Consulting,China,APAC,08,Monday,No,Monday - 08,June,2023,2,Midnight and After,Summer,High,Week 2
20782,6,"Hobbs, Lang and Agui",2,2/7/2023,6:20:55,300,600,AP,Tax,Legal Consultation,China,APAC,02,Tuesday,No,Tuesday - 02,July,2023,6,Morning,Summer,Low,Week 1
20791,3,Bridges-Haas,6,24/12/2023,2:26:32,900,5400,AP,Management,Legal Consultation,China,APAC,24,Wednesday,No,Wednesday - 24,December,2023,2,Midnight and After,Winter,High,Week 4
20792,1,"Farmer, Rodriguez an",6,19/04/2023,0:01:32,1200,7200,AP,Legal,Strategy Consulting,China,APAC,19,Friday,No,Friday - 19,April,2023,0,Midnight and After,Spring,High,Week 3
20793,2,"Gonzales, Harris and",7,26/08/2023,20:12:04,300,2100,AP,Management,Market Analysis,China,APAC,26,Friday,No,Friday - 26,August,2023,20,Evening,Summer,Medium,Week 4
20796,7,Castillo PLC,3,8/3/2023,15:36:47,1500,4500,AP,Tax,Annual Tax Filing,China,APAC,08,Monday,No,Monday - 08,March,2023,15,Afternoon,Spring,High,Week 2
20809,3,"Ward, Torres and Hen",2,6/6/2023,23:56:56,600,1200,AP,Tax,Quarterly Review,China,APAC,06,Saturday,Weekend,Saturday - 06,June,2023,23,Night,Summer,Low,Week 1
20828,8,Monroe-Brown,8,5/9/2023,17:54:56,600,4800,AP,Management,Legal Consultation,China,APAC,05,Friday,No,Friday - 05,September,2023,17,Afternoon,Autumn,High,Week 1
20834,3,"Peterson, Weiss and ",2,17/01/2023,19:35:18,600,1200,AP,Advisory,Strategy Consulting,China,APAC,17,Wednesday,No,Wednesday - 17,January,2023,19,Evening,Winter,Low,Week 3
20835,6,"Hunter, Taylor and A",6,22/08/2023,21:09:51,300,1800,AP,Advisory,Legal Consultation,China,APAC,22,Monday,No,Monday - 22,August,2023,21,Night,Summer,Medium,Week 4
20839,2,Lee Group,1,6/11/2023,16:19:08,300,300,AP,Management,Annual Tax Filing,China,APAC,06,Saturday,Weekend,Saturday - 06,November,2023,16,Afternoon,Autumn,Low,Week 1
20842,6,Barrera Group,1,19/08/2023,22:06:07,900,900,AP,Tax,Strategy Consulting,China,APAC,19,Friday,No,Friday - 19,August,2023,22,Night,Summer,Low,Week 3
20845,4,"Bishop, Davis and Ma",3,8/6/2023,2:56:21,900,2700,AP,Audit,Quarterly Review,China,APAC,08,Monday,No,Monday - 08,June,2023,2,Midnight and After,Summer,Medium,Week 2
20847,9,Tyler Group,5,29/09/2023,22:28:49,1500,7500,AP,Tax,Legal Consultation,China,APAC,29,Monday,No,Monday - 29,September,2023,22,Night,Autumn,High,Week 4
20848,7,Walsh-Wiley,6,26/01/2023,10:02:00,900,5400,AP,Advisory,Strategy Consulting,China,APAC,26,Friday,No,Friday - 26,January,2023,10,Morning,Winter,High,Week 4
20849,1,Smith-Larsen,6,11/11/2023,3:23:33,900,5400,AP,Audit,Quarterly Review,China,APAC,11,Thursday,No,Thursday - 11,November,2023,3,Midnight and After,Autumn,High,Week 2
20853,2,"Gibson, Miller and M",3,24/11/2023,16:10:39,600,1800,AP,Management,Strategy Consulting,China,APAC,24,Wednesday,No,Wednesday - 24,November,2023,16,Afternoon,Autumn,Medium,Week 4
20854,1,Lee-Strickland,3,3/7/2023,5:43:05,1200,3600,AP,Legal,Quarterly Review,China,APAC,03,Wednesday,No,Wednesday - 03,July,2023,5,Midnight and After,Summer,High,Week 1
20858,3,Dunn and Sons,7,9/1/2023,8:56:29,1500,10500,AP,Tax,Annual Tax Filing,China,APAC,09,Tuesday,No,Tuesday - 09,January,2023,8,Morning,Winter,High,Week 2
20864,6,Hancock and Sons,5,22/10/2023,5:41:15,1500,7500,AP,Audit,Strategy Consulting,China,APAC,22,Monday,No,Monday - 22,October,2023,5,Midnight and After,Autumn,High,Week 4
20869,1,Hall PLC,6,21/01/2023,17:34:34,900,5400,AP,Legal,Quarterly Review,China,APAC,21,Sunday,Weekend,Sunday - 21,January,2023,17,Afternoon,Winter,High,Week 3
20871,9,"Horne, Ponce and Wil",4,16/07/2023,22:35:11,1500,6000,AP,Audit,Legal Consultation,China,APAC,16,Tuesday,No,Tuesday - 16,July,2023,22,Night,Summer,High,Week 3
20875,3,"Schneider, Walker an",4,24/06/2023,21:08:17,900,3600,AP,Management,Market Analysis,China,APAC,24,Wednesday,No,Wednesday - 24,June,2023,21,Night,Summer,High,Week 4
20878,5,Thompson-Lee,3,15/08/2023,4:37:19,900,2700,AP,Advisory,Quarterly Review,China,APAC,15,Monday,No,Monday - 15,August,2023,4,Midnight and After,Summer,Medium,Week 3
20889,4,Dennis LLC,4,6/1/2023,0:32:11,1200,4800,AP,Audit,Legal Consultation,China,APAC,06,Saturday,Weekend,Saturday - 06,January,2023,0,Midnight and After,Winter,High,Week 1
